LONG,LAT,IGNORE4,NAME,PHONE,AVAILABILITY,NOTES,STATE,REGION,AREA
-121.998,44.778,CLEB,Cleator Bend,503.854.3366/541.225.6300,,,OR,E,Detroit
-121.654,45.403,CLOU,Cloud Cap Saddle,541.352.6002/503.668.1700,,,OR,S,Parkdale
-119.087,44.416,CLYD,Clyde Holliday State Park,541.932.4453,all year,,OR,W,John Day
-119.332,45.167,COAL,Coalmine Hill,541.676.9187/541.278.3716,,,OR,SE,Heppner
-121.629,44.311,COLD,Cold Spring,541.549.7700/541.383.5300,,,OR,W,Sisters
-121.988,44.366,COLC,Coldwater Cove,541.822.3381/541.225.6300,mid may-mid oct,,OR,NE,McKenzie Bridge
-121.881,42.642,COLL,Collier Memorial State Park,541.783.2471,all year,,OR,N,Klamath Falls
-122.007,43.462,CONT,Contorta Flat,541.433.3200/541.383.5300,,,OR,W,Crescent
-122.872,43.233,COOL,Coolwater,541.496.3532/541.957.3200,,,OR,E,North Umpqua
-116.857,44.973,COPP,Copperfield Park,800.422.3143,,,OR,SE,Oxbow
-120.782,42.458,CORR,Corral Creek,541.353.2427/541.947.2151,,,OR,,
-121.821,43.252,CORS,Corral Springs,541.365.7001/541.947.2151,,,OR,SW,Crescent
-119.855,44.389,COTT,Cottonwood,541.477.6901/541.416.6500,,,OR,N,Paulina
-120.641,42.286,COTC,Cottonwood Complex,541.947.6328/541.947.2151,,,OR,NW,Lakeview
-119.871,44.368,COTP,Cottonwood Pit,541.477.6901/541.416.6500,,,OR,N,Paulina
-122.22,44.058,COUG,Cougar Crossing,541.822.3381/541.225.6300,,,OR,SE,Blue River
-122.163,44.711,COVC,Cove Creek,503.854.3366/541.225.6300,,,OR,S,Detroit
-121.257,44.546,COVP,Cove Palisades State Park,541.546.3412,all year,,OR,SW,Madras
-122.687,42.976,COVE,Cover,541.825.3100/541.957.3200,,,OR,E,Tiller
-116.922,45.107,COVD,Coverdale,541.426.4978/541.523.6391,,,OR,SE,Enterprise
-117.123,43.817,COWH,Cow Hollow Park,,,,OR,SW,Nyssa
-121.776,43.812,COWM,Cow Meadow,541.383.4000/541.383.5300,,,OR,N,Crescent
-117.113,45.842,COYO,Coyote,541.426.4978/541.523.6391,,,OR,N,Enterprise
-121.762,43.796,CRAN,Crane Prairie,541.383.4000/541.383.5300,early may-late sep,,OR,W,Sunriver
-118.545,44.282,CRES,Crescent,541.820.3800/541.575.3000,,,OR,SE,Prairie City
-121.843,43.497,CREC,Crescent Creek,541.433.3200/541.383.5300,,,OR,W,Crescent
-121.976,43.499,CREL,Crescent Lake,541.433.3200/541.383.5300,all year,dispersed,OR,N,Crescent Lake
-120.844,44.293,CROO,Crook County RV Park,541.447.2599,,,OR,SW,Prineville
-121.833,43.835,CULL,Cultus Lake,541.383.4000/541.383.5300,,,OR,N,Crescent
-119.323,45.189,CUTS,Cutsforth Forest Park,541.989.9500,,,OR,SE,Heppner
-121.701,43.466,CYBI,Cy Bingham County Park,,,,OR,NW,Crescent
-120.64,42.467,DAIR,Dairy Point,541.943.4401/541.947.2151,,,OR,NW,Lakeview
-122.365,42.307,DALE,Daley Creek,541.865.2700/541.618.2200,,,OR,SE,Butte Falls
-124.054,42.736,DAPH,Daphne Grove,541.439.6200/541.618.2200,,,OR,S,Powers
-120.774,42.559,DEAD,Deadhorse Lake,541.943.4401/541.947.2151,,,OR,SW,Paisley
-120.173,42.058,DEEP,Deep Creek,541.947.6328/541.947.2151,,,OR,SE,Lakeview
-120.078,44.328,DEEC,Deep Creek,541.416.6449/541.416.6500,,,OR,E,Prineville
-118.58,44.622,DEER,Deerhorn Forest Camp,/541.575.3000,,,OR,NW,Austin Junction
-119.632,43.892,DELI,Delintment Lake,541.573.4300/541.575.3000,,,OR,NW,Hines
-122.276,44.163,DELT,Delta,541.822.3381/541.225.6300,,,OR,E,Blue River
-118.706,44.458,DEPO,Depot Park,541.820.3605,,,OR,SE,Prairie City
-123.943,45.317,DERR,Derrick Road,503.392.5117/541.750.7000,,,OR,N,Cloverdale
-120.908,45.635,DESR,Deschutes River State Rec Area,541.739.2322,all year,,OR,E,The Dalles
-122.179,44.727,DETR,Detroit Lake State Park,503.854.3346,all year,,OR,E,Salem
-121.765,44.035,DEVL,Devils Lake,541.383.4000/541.383.5300,,,OR,E,Blue River
-124.012,44.971,DEVS,Devils Lake State Park,541.994.2002,all year,,OR,N,Lincoln City
-122.134,43.157,DIAM,Diamond Lake,541.498.2531/541.957.3200,mid may-late oct,,OR,S,Diamond Lake
-121.965,43.229,DIGI,Digit Point,541.365.7001/541.947.2151,,,OR,W,Chemult
-120.151,42.063,DISM,Dismal Creek,541.947.6328/541.947.2151,,,OR,SW,Adel
-119.142,45.103,DIVI,Divide Well,541.427.3231/541.278.3716,,,OR,,
-118.594,44.539,DIXI,Dixie,/541.575.3000,,,OR,NE,Prairie City
-122.325,42.393,DOEP,Doe Point,541.865.2700/541.618.2200,,,OR,E,White City
-119.763,43.799,DOES,Doe Springs,541.573.4300/541.575.3000,,,OR,,
-120.706,42.085,DOGL,Dog Lake,541.947.6328/541.947.2151,,,OR,W,Lakeview
-122.616,43.964,DOLL,Dolly Varden,541.782.2283/541.225.6300,,,OR,E,Lowell
-120.32,44.029,DOUB,Double Cabin,541.416.6449/541.416.6500,,,OR,,
-117.031,45.853,DOUG,Dougherty,541.426.4978/541.523.6391,,,OR,N,Enterprise
-123.36,43.193,DOGC,Douglas County Fairgrounds RV Park,,,,OR,SW,Roseburg
-123.477,45.316,DOVR,Dovre,503.375.5646,,unknown facilities,OR,N,Willamina
-120.579,42.12,DREW,Drews Creek,541.947.6328/541.947.2151,,,OR,W,Lakeview
-118.874,45.072,DRIT,Drift Fence,541.427.3231/541.278.3716,,,OR,SE,Ukiah
-121.626,44.103,DRIW,Driftwood,541.549.7700/541.383.5300,,,OR,S,Sisters
-118.858,45.018,DRIF,Driftwood,541.427.3231/541.278.3716,,,OR,SE,Ukiah
-122.81,43.036,DUMO,Dumont Creek,541.825.3100/541.957.3200,,RVs not recommended,OR,NE,Tiller
-121.924,45.643,EAGC,Eagle Creek,541.308.1700/541.308.1700,,,OR,SW,Cascade Locks
-117.261,44.891,EAGL,Eagle Forks,541.742.7511/541.523.6391,,,OR,NW,Richland
-122.554,43.296,EAGR,Eagle Rock,541.496.3532/541.957.3200,,,OR,E,Steamboat
-121.065,42.943,EASB,East Bay,541.576.7501/541.947.2151,,,OR,S,Silver Lake
-121.853,43.588,EASD,East Davis Lake,541.433.3200/541.383.5300,,,OR,NW,Crescent
-123.95,45.289,EASD,East Dunes,,,OHV Area,OR,N,Pacific City
-121.213,43.718,EASL,East Lake,541.383.4000/541.383.5300,,,OR,E,La Pine
-122.171,43.311,EAST,East Lemolo,541.498.2531/541.957.3200,,,OR,W,Chemult
-123.835,43.59,EASL,East Shore - Loon Lake,541.756.0100,,newly renovated,OR,SE,Reedsport
-123.89,42.809,EDEN,Eden Valley,541.439.6200/541.618.2200,,,OR,SE,Powers
-124.411,42.815,EDSO,Edson Creek,541.756.0100,,,OR,E,Sixes
-124.185,43.581,EELC,Eel Creek Campgrounds,541.563.3211/541.750.7000,mid may-late sep,3 campgrounds,OR,SW,Reedsport
-121.456,45.407,EIGH,Eight Mile,541.467.2291/503.668.1700,,,OR,S,Hood River
-123.098,42.661,ELDE,Elderberry Flat,541.618.2200,,unknown facilities,OR,N,Rogue River
-118.328,44.401,ELKR,Elk Creek,541.446.3351/541.523.6391,,,OR,E,Prairie City
-118.397,44.246,ELKC,Elk Creek,541.820.3800/541.575.3000,,,OR,,
-121.807,43.979,ELKL,Elk Lake,541.383.4000/541.383.5300,,,OR,W,Bend
-122.127,44.823,ELKD,Elk Lake - Detroit,541.383.4000,,,OR,N,Detroit
-120.32,44.079,ELKH,Elkhorn,541.416.6449/541.416.6500,,,OR,SE,Prineville
-122.455,44.799,ELKV,Elkhorn Valley,541.947.2177,,unknown facilities,OR,E,Lyons
-119.417,43.864,EMIG,Emigrant,541.573.4300/541.575.3000,,,OR,,
-122.627,42.153,EMIL,Emigrant Lake - Point Park,541.774.8183,,,OR,SE,Ashland
-118.461,45.54,EMIS,Emigrant Springs State Park,541.983.2277,all year,,OR,SE,Pendleton
-119.709,44.956,FAIR,Fairview,541.676.9187/541.278.3716,,,OR,NE,Spray
-121.62,43.772,FALR,Fall River,541.383.4000/541.383.5300,,,OR,NW,La Pine
-119.41,43.85,FALL,Falls,541.573.4300/541.575.3000,,,OR,NW,Burns
-122.062,44.992,FANC,Fan Creek,541.574.3100,,,OR,SE,Estacada
-122.435,42.916,FARE,Farewell Bend,541.865.2700/541.618.2200,,,OR,N,Prospect
-117.228,44.304,FARB,Farewell Bend State Park,541.869.2365,all year,,OR,NW,Ontario
-122.3,44.403,FERN,Fernview,541.367.5168/541.225.6300,,,OR,E,Sweet Home
-122.535,45.139,FEYR,Feyrer Park,,,unknown facilities,OR,E,Molalla
-122.151,45.16,FISC,Fish Creek,503.630.6861/503.668.1700,early may-mid sep,,OR,SE,Estacada
-122.313,42.394,FISL,Fish Lake,541.865.2700/541.618.2200,,,OR,NW,Klamath Falls
-117.096,45.05,FISH,Fish Lake,541.742.7511/541.523.6391,,,OR,N,Halfway
-118.644,42.738,FISF,Fish Lake - Frenchglen,541.416.6700,,,OR,SE,Frenchglen
-122.512,44.756,FISB,Fishermens Bend,503.897.2406,early may-late oct,,OR,W,Mill City
-123.088,42.117,FLUM,Flumet Flat,541.899.1812,,,OR,SW,Jacksonville
-121.524,45.179,FORE,Forest Creek,541.467.2291/503.668.1700,,,OR,SW,Dufur
-119.198,45.742,FORH,Fort Henrietta RV Park,541.376.8549,,,OR,W,Echo
-123.967,46.179,FORT,Fort Stevens State Park,503.861.1671,all year,,OR,W,Astoria
-124.051,42.635,FOST,Foster Bar,541.247.3600/541.618.2200,,,OR,NE,Gold Beach
-122.403,42.501,FOUB,Fourbit Ford,541.865.2700/541.618.2200,,,OR,E,Butte Falls
-122.245,42.455,FOUL,Fourmile Lake,541.885.3406/541.947.2151,,,OR,NW,Klamath Falls
-119.577,44.221,FRAZ,Frazier,541.477.6901/541.416.6500,,,OR,S,Dayville
-118.639,45.16,FRAR,Frazier,541.427.3231/541.278.3716,,,OR,E,Ukiah
-122.207,44.042,FREN,French Pete,541.822.3381/541.225.6300,,,OR,SE,Blue River
-122.082,43.959,FRIS,Frissell Crossing,541.822.3381/541.225.6300,,,OR,SE,Blue River
-118.597,45.214,FROG,Frog Heaven Forest Camp,541.963.7186/541.523.6391,,,OR,,
-121.693,45.224,FROL,Frog Lake,541.352.6002/503.668.1700,mid may-mid sep,,OR,SE,Government Camp
-123.98,43.161,FRON,Frona County Park,,,,OR,NE,Myrtle Point
-123.357,45.644,GALE,Gales Creek,503.357.2191,,river access,OR,NE,Tillamook
-121.129,42.204,GERB,Gerber Reservoir,541.883.6916,,,OR,E,Bonanza
-120.756,45.693,GILE,Giles French,541.296.1181,,open parking area - no designated sites,OR,E,The Dalles
-122.892,44.538,GILL,Gills Landing RV Park,541.258.4917,,,OR,E,Lebanon
-118.816,45.002,GOLD,Gold Dredge,541.427.3231/541.278.3716,,,OR,E,Dale
-122.05,43.631,GOLL,Gold Lake,541.782.2283/541.225.6300,,dispersed,OR,E,Oakridge
-121.774,45.112,GONE,Gone Creek,503.622.3191/503.668.1700,mid may-mid sep,,OR,S,Government Camp
-121.778,45.113,GONE,Gone Creek,,,dupe,OR,S,Government Cam
-120.322,41.994,GOOS,Goose Lake State Park,541.947.3111,early may-late sep,,OR,S,Lakeview
-121.639,44.486,GORG,Gorge,541.549.7700/541.383.5300,,,OR,N,Sisters
-118.242,44.976,GRAN,Grande Ronde Lake,541.426.4476/541.523.6391,,,OR,NW,Baker City
-118.952,44.421,GRAC,Grant County RV Park,541.575.1900,,,OR,N,John Day
-123.919,42.553,GRAS,Grassy Flats,541.471.6500/541.618.2200,,,OR,E,Agness
-123.461,42.143,GRAY,Grayback,541.471.6500/541.618.2200,,swimming hole nearby,OR,E,Cave Junction
-121.941,45.283,GREE,Green Canyon,503.622.3191/503.668.1700,,,OR,S,Zigzag
-123.487,42.462,GRIF,Griffin County Park,541.474.5285,,,OR,W,Grants Pass
-122.425,42.255,GRIZ,Grizzly  - Howard Prairie Lake,541.774.8183,mid apr-mid sep,,OR,E,Ashland
-121.761,43.706,GULL,Gull Point,541.383.4000/541.383.5300,early may-late sep,,OR,SW,Bend
-121.814,42.384,HAGE,Hagelstein Park,541.883.5121,,,OR,N,Klamath Falls
-124.202,43.664,HALF,Half Moon Bay Park,541.271.5634,,ORV friendly,OR,SW,Reedsport
-123.997,43.18,HAMB,Ham Bunch Cherry Creek Park,,,,OR,NE,Myrtle Point
-122.328,43.056,HAMA,Hamaker,541.865.2700/541.618.2200,,,OR,N,Prospect
-122.596,43.815,HAMP,Hampton,,,,OR,NW,Oakridge
-120.682,42.476,HAPP,Happy Camp,541.943.4401/541.947.2151,,,OR,NW,Lakeview
-124.131,44.047,HARB,Harbor Vista County Park,541.682.2000,,,OR,N,Florence
-123.111,42.034,HARR,Harr Point,/541.618.2200,,,OR,S,Applegate
-124.307,42.067,HARP,Harris Beach State Park,541.469.2021,all year,,OR,NW,Brookings
-123.129,42.052,HART,Hart-Tish Park - Applegate Lake,/541.618.2200,,tent sites all walk-to - rv sites parking lot - free wifi,OR,S,Applegate
-121.139,44.492,HAYS,Haystack Lake,541.416.6448/541.416.6500,,,OR,S,Madras
-118.692,44.755,HEAB,Head O Boulder Forest Camp,/541.575.3000,,,OR,NW,Bates
-121.419,42.732,HEAD,Head Of The River,541.783.4001/541.947.2151,,,OR,NE,Chiloquin
-123.797,45.231,HEBO,Hebo Lake,503.392.5117/541.750.7000,,,OR,SE,Beaver
-122.704,43.19,HEML,Hemlock Lake,541.496.3532/541.957.3200,,,OR,E,Glide
-122.695,43.188,HEMM,Hemlock Meadows,541.496.3532/541.957.3200,,,OR,E,North Umpqua
-116.977,45.113,HIDD,Hidden,541.426.4978/541.523.6391,,,OR,SE,Joseph
-121.965,45.125,HIDE,Hideaway Lake,503.630.6861/503.668.1700,,,OR,SE,Estacada
-121.894,45.157,HIGH,High Rock Spring,503.630.6861/503.668.1700,,,OR,SE,Estacada
-118.228,45.342,HILG,Hilgard Junction State Rec Area,,,,OR,W,LaGrande
-122.669,43.647,HOBO,Hobo Forest Camp,541.767.5000/541.957.3200,,,OR,SE,Cottage Grove
-120.842,42.273,HOLB,Holbrook Reservoir,541.353.2427/541.947.2151,,,OR,W,Lakeview
-122.157,43.968,HOME,Homestead,541.822.3381/541.225.6300,,,OR,SE,Blue River
-124.106,43.928,HONE,Honeyman State Park,541.997.3641,all year,,OR,S,Florence
-121.791,45.108,HOOD,Hoodview,503.622.3191/503.668.1700,mid may-mid sep,,OR,S,Government Camp
-122.121,44.712,HOOV,Hoover,503.854.3366/541.225.6300,,,OR,SE,Detroit
-122.627,43.288,HORB,Horseshoe Bend,541.496.3532/541.957.3200,,,OR,E,Idleyld Park
-121.785,44.781,HORS,Horseshoe Lake (Olallie),503.630.6861/503.668.1700,,,OR,SE,Estacada
-124.275,43.453,HORF,Horsfall Beach OHV,541.563.3211/541.750.7000,all year,mainly OHV,OR,NW,North Bend
-121.201,43.718,HOTS,Hot Springs,541.383.4000/541.383.5300,,,OR,E,La Pine
-122.244,44.392,HOUS,House Rock,541.367.5168/541.225.6300,,,OR,E,Sweet Home
-117.91,45.563,HUNA,Hu - Na - Ha RV Park,541.437.2253,,,OR,SE,Elgin
-122.337,42.876,HUCK,Huckleberry City,541.865.2700/541.618.2200,,,OR,NE,Prospect
-122.993,46.09,HUDS,Hudson - Parcher County Park,503.397.2353,,,OR,W,Rainier
-123.495,44.24,HULT,Hult Pond - Dispersed,503.808.6002,,dispersed - few facilities,OR,NW,Eugene
-122.078,44.772,HUMB,Humbug,503.854.3366/541.225.6300,,,OR,NE,Detroit
-124.436,42.687,HUMM,Humbug Mountain State Park,541.332.6774,all year,,OR,SE,Port Orford
-121.211,45.254,HUNT,Hunt Park - Wasco County Fairgrounds,541.483.2288,,,OR,W,Tygh Valley
-124.327,42.48,HUNP,Huntley Park,541.247.9377,,,OR,NE,Gold Beach
-117.298,45.332,HURR,Hurricane Creek,541.426.4978/541.523.6391,,,OR,S,Enterprise
-122.464,42.167,HYAT,Hyatt Lake,541.618.2200,,,OR,E,Ashland
-122,44.344,ICEC,Ice Cap Creek,541.822.3381/541.225.6300,,,OR,NE,Blue River
-118.99,43.801,IDLE,Idlewild,541.573.4300/541.575.3000,early may-late oct,,OR,N,Burns
-124.057,42.626,ILLA,Illahe,541.247.3600/541.618.2200,,,OR,NE,Gold Beach
-122.332,42.704,IMNA,Imnaha,541.865.2700/541.618.2200,,,OR,NE,Butte Falls
-117.013,45.113,INDC,Indian Crossing,541.426.4978/541.523.6391,,,OR,SE,Joseph
-121.61,44.358,INDF,Indian Ford,541.549.7700/541.383.5300,,,OR,NW,Sisters
-122.075,45.109,INDH,Indian Henry,503.630.6861/503.668.1700,mid may-late sep,,OR,SE,Estacada
-123.539,42.552,INDM,Indian Mary Park,541.474.5285,,,OR,SW,Grants Park
-122.152,43.312,INLE,Inlet,541.498.2531/541.957.3200,,,OR,W,Chemult
-121.96,43.809,IRIS,Irish and Taylor,,,tent only,OR,SW,Bend
-117.395,45.298,IRON,Irondyke Forest Camp,541.426.4978/541.523.6391,,,OR,SW,Enterprise
-122.722,43.34,ISLA,Island,541.496.3532/541.957.3200,,,OR,,
-124.04,42.722,ISLC,Island Camp,541.439.6200/541.618.2200,,,OR,,
-122.009,43.749,ISLE,Islet,541.782.2283/541.225.6300,,,OR,E,Oakridge
-121.701,44.485,JACC,Jack Creek,541.549.7700/541.383.5300,,,OR,NW,Sisters
-118.624,42.718,JACP,Jackman Park,,mid jul-mid nov,,OR,SE,Frenchglen
-123.087,42.114,JACX,Jackson  Complex,/541.618.2200,,,OR,S,Ruch
-121.453,42.985,JACK,Jackson Creek,541.365.7001/541.947.2151,,,OR,SE,Chemult
-121.977,42.736,JACF,Jackson F. Kimball State Park,541.783.2471,,primitive sites,OR,NW,Chiloquin
-120.696,44.135,JASP,Jasper Point - Prineville Reservoir State Park,541.447.4363,all year,,OR,SE,Prineville
-121.135,44.62,JEFF,Jefferson County Fairgrounds RV,360.385.1013,,,OR,S,Madras
-118.974,43.827,JOAQ,Joaquin Miller Horse Camp,541.573.4300/541.575.3000,,,OR,N,Burns
-121.747,45.1,JOEG,Joe Graham Horse Camp,503.630.6861/503.668.1700,mid may-mid sep,,OR,S,Government Camp
-122.609,44.782,JOHM,John Neal Memorial Park,541.967.3917,,,OR,NE,Lyons
-123.557,45.589,JONS,Jones Creek,503.842.2545,,,OR,NE,Tillamook
-120.6,42.608,JONE,Jones Crossing Forest Camp,541.943.4401/541.947.2151,,,OR,SW,Paisley
-122.615,42.684,JOSS,Joseph Stewart State Park,541.560.3334,all year,,OR,NE,Medford
-123.686,42.242,JOSE,Josephine Creek Camp,541.471.6500/541.618.2200,,,OR,SW,Selma
-117.964,45.828,JUBI,Jubilee Lake,509.522.6290/541.278.3716,,,OR,E,Weston
-121.519,45.154,KEEP,Keeps Mill,541.467.2291/503.668.1700,,,OR,SW,Dufur
-122.255,43.886,KIAH,Kiahanie,541.782.2283/541.225.6300,,,OR,NE,Oakridge
-123.785,45.539,KILC,Kilchis Park,503.842.6694,mid may-mid sep,,OR,NE,Tillamook
-122.09,44.978,KING,Kingfisher,503.630.6861/503.668.1700,mid may-late aug,,OR,SE,Estacada
-121.749,42.164,KING,Kingsley Military,541.885.6365,,military only - do not use our lat/lon - contact them for directions and info,OR,S,Klamath Falls
-121.661,45.459,KINN,Kinnickinnick,541.352.6002/503.668.1700,,,OR,SW,Parkdale
-122.376,42.211,KLUM,Klum Landing  - Howard Prairie Lake,541.774.8183,mid apr-mid sep,,OR,E,Ashland
-121.479,45.436,KNEB,Knebal Springs,541.467.2291/503.668.1700,,,OR,W,Dufur
-123.199,45.739,LLST,L. L. Stub Stewart State Park,503.324.0606,all year,3 campgrounds,OR,NW,Banks
-124.142,43.88,LAGO,Lagoon,541.563.3211/541.750.7000,early may-late sep,,OR,S,Florence
-124.204,42.701,LAIR,Laird Lake,541.439.6200/541.618.2200,,,OR,SW,Powers
-116.913,45.01,LAKF,Lake Fork,541.426.4978/541.523.6391,,,OR,SE,Joseph
-121.958,45.074,LAKH,Lake Harriet,503.630.6861/503.668.1700,early may-mid sep,,OR,SE,Estacada
-122.721,43.217,LAKW,Lake In The Woods,541.496.3532/541.957.3200,,,OR,E,Glide
-117.237,43.62,LAKO,Lake Owyhee State Park,541.339.2331,all year,,OR,SW,Nyssa
-123.581,42.268,LAKS,Lake Selmac County Park,541.474.5285,,4 campgrounds,OR,SE,Selma
-122.046,44.332,LAKE,Lakes End,541.822.3381/541.225.6300,,,OR,NE,Blue River
-118.765,45.19,LANE,Lane Creek,541.427.3231/541.278.3716,,,OR,NE,Ukiah
-121.527,43.764,LAPI,Lapine State Park,541.536.2071,all year,,OR,SW,Bend
-121.785,44.26,LAVC,Lava Camp Lake,541.549.7700/541.383.5300,,,OR,W,Sisters
-121.822,43.617,LAVF,Lava Flow,541.433.3200,,unknown facilities,OR,NW,Crescent
-121.766,43.913,LAVL,Lava Lake,541.383.4000/541.383.5300,,,OR,SW,Bend
-124.029,43.259,LAVN,LaVerne County Park,541.396.2344,,,OR,NE,Coquille
-122.206,45.191,LAZY,Lazy Bend,503.630.6861/503.668.1700,early may-late sep,,OR,SE,Estacada
-120.839,42.59,LEET,Lee Thomas,541.943.4401/541.947.2151,,,OR,,
-120.651,45.727,LEPA,LePage Park,541.506.7819,early apr-late nov,,OR,NE,Rufus
-117.322,43.322,LESL,Leslie Gulch Site,,,,OR,NW,Jordan Valley
-117.033,45.158,LICK,Lick Creek,541.426.4978/541.523.6391,,,OR,SE,Joseph
-122.432,42.271,LILY,Lily Glen  - Howard Prairie Lake,541.774.8183,mid apr-mid oct,horse corrals,OR,E,Ashland
-122.052,44.174,LIMB,Limberlost,541.822.3381/541.225.6300,,,OR,E,Blue River
-121.755,44.416,LINK,Link Creek,541.549.7700/541.383.5300,all year,,OR,NW,Sisters
-121.346,45.282,LITB,Little Badger,541.467.2291/503.668.1700,,,OR,SW,Dufur
-118.413,44.193,LITC,Little Crane,541.820.3800/541.575.3000,,,OR,SE,Prairie City
-121.243,43.714,LCRA,Little Crater,541.383.4000/541.383.5300,,,OR,E,La Pine
-121.743,45.149,LITE,Little Crater,503.622.3191/503.668.1700,mid may-mid sep,,OR,S,Government Cam
-121.872,43.8,LITT,Little Cultus,541.383.4000/541.383.5300,,,OR,N,Crescent
-121.797,43.963,LITF,Little Fawn,541.383.4000/541.383.5300,,,OR,W,Bend
-121.762,43.91,LILL,Little Lava Lake,541.383.4000/541.383.5300,early jun-late sep,,OR,SW,Bend
-124.145,42.153,LITR,Little Redwood,541.247.3600/541.618.2200,,,OR,NE,Brookings
-124.296,42.502,LOBS,Lobster Creek  and Lobster Bar,541.247.3600/541.618.2200,all year,,OR,NE,Gold Beach
-122.153,45.165,LOCB,Lockaby,503.630.6861/503.668.1700,early may-mid sep,,OR,SE,Estacada
-120.815,42.263,LOFT,Lofton Reservoir,541.353.2427/541.947.2151,,,OR,SE,Bly
-119.623,44.777,LONP,Lone Pine,503.808.6002,,,OR,NE,Kimberly
-122.259,44.205,LOOK,Lookout Boating Site,541.822.3381/541.225.6300,,,OR,NE,Blue River
-123.848,43.598,LOON,Loon Lake - Loon Lake,541.599.2254,early jun-late nov,,OR,SE,Reedsport
-121.836,45.382,LOSC,Lost Creek,503.622.3191/503.668.1700,,,OR,NE,Zigzag
-122.038,42.879,LOCC,Lost Creek - Crater Lake National Park,503.622.3191,mid may-late aug,Tent only,OR,,
-121.815,45.494,LOSL,Lost Lake,541.352.6002/503.668.1700,,,OR,W,Parkdale
-121.913,44.43,LOST,Lost Lake,541.822.3381/541.225.6300,,dispersed,OR,NE,McKenzie Bridg
-122.074,44.404,LOSP,Lost Prairie,541.367.5168/541.225.6300,,,OR,E,Sweet Home
-121.62,44.557,LOWB,Lower Bridge,541.549.7700/541.383.5300,,,OR,N,Sisters
-121.257,43.069,LOWE,Lower Buck Creek,541.576.7501/541.947.2151,,,OR,W,Silver Lake
-118.799,44.673,LOWC,Lower Camp Creek Forest Camp,/541.575.3000,,,OR,W,Bates
-120.813,44.135,LOWE,Lower Crooked River,503.808.6002,,unknown facilities,OR,S,Prineville
-121.796,44.823,LOWL,Lower Lake (Olallie),503.630.6861/503.668.1700,,,OR,SE,Estacada
-122.334,42.645,LOWS,Lower South Fork,541.865.2700/541.618.2200,,,OR,,
-124.108,42.036,LUDL,Ludlum,541.247.3600/541.618.2200,,,OR,E,Chetco
-122.678,43.651,LUND,Lund Park Forest Camp,541.767.5000/541.957.3200,,,OR,SE,Cottage Grove
-120.871,45.387,MACK,Macks Canyon,541.416.6700,,,OR,NW,Grass Valley
-121.127,44.635,MADR,Madras City Park,,,unknown facilities - lots of rafters,OR,,Madras
-118.913,44.55,MAGO,Magone Lake Rec Area,/541.575.3000,mid may-late oct,,OR,NE,Mount Vernon
-120.723,44.13,MAIP,Main - Prineville Reservoir State Park,541.447.4363,all year,,OR,SE,Prineville
-121.783,43.963,MALL,Mallard Marsh (Hosmer Lake),541.383.4000/541.383.5300,,,OR,W,Bend
-122.086,42.53,MALO,Malone Springs,,,,OR,NW,Klamath Falls
-121.945,44.609,MARI,Marion Forks,503.854.3366/541.225.6300,,,OR,SE,Detroit
-120.604,42.623,MARS,Marster Spring,541.943.4401/541.947.2151,,,OR,SW,Paisley
-123.56,44.509,MARY,Marys Peak,541.563.3211/541.750.7000,,,OR,W,Corvallis
-121.071,45.171,MAUP,Maupin City Park,541.395.2252,,,OR,SE,Maupin
-122.165,42.866,MAZA,Mazama  - Crater Lake National Park,541.594.3000,,,OR,,
-117.221,44.935,MCBR,Mcbride,541.742.7511/541.523.6391,,,OR,NW,Halfway
-121.483,45.116,MCCB,Mccubbins Gulch,541.467.2291/503.668.1700,,,OR,SE,Government Camp
-118.246,44.767,MCCU,Mccully Forks,541.426.4476/541.523.6391,,,OR,W,Baker City
-121.377,43.717,MCKA,Mckay Crossing,541.383.4000/541.383.5300,,,OR,NE,La Pine
-122.174,44.176,MCKE,Mckenzie Bridge,541.822.3381/541.225.6300,early may-late sep,,OR,W,McKenzie Bridge
-121.867,45.384,MCNE,McNeil,503.622.3191/503.668.1700,mid may-mid sep,,OR,NE,Welches
-121.332,45.696,MEMA,Memaloose State Park,541.478.3008,all year,,OR,NW,The Dalles
-122.364,45.229,METZ,Metzler Park,503.742.4414,,,OR,S,Estacada
-118.611,44.631,MIDD,Middle Fork,/541.575.3000,,,OR,W,Austin
-122.467,42.796,MILC,Mill Creek,541.865.2700/541.618.2200,,,OR,N,Prospect
